system:index,analysts,anlys_id,anlys_time,area,chief_affl,db_area,geog_area,glac_id,glac_name,glac_stat,glob_unc_x,glob_unc_y,length,line_type,loc_unc_x,loc_unc_y,local_id,max_elev,mean_elev,min_elev,primeclass,proc_desc,rc_id,rec_status,release_dt,src_date,subm_id,submitters,wgms_id,width,.geo
00110000000000003b88,"Fountain, Andrew G.",357990,2006-01-01T00:00:00,0.65,Portland State University,0.660938,Conterminous USA,G238227E44144N,Diller Glacier OR,exists,10,10,0.0,glac_bound,5,5,None,282,0,226,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1957-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.77149781841788,44.14360383036359]}"
00110000000000003b98,"Fountain, Andrew G.",357993,2006-01-01T00:00:00,0.06,Portland State University,0.061598,Conterminous USA,G238228E44193N,OR,exists,10,10,0.0,glac_bound,5,5,None,219,0,209,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1957-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.7715518972984,44.19254920994147]}"
00110000000000003c01,"Fountain, Andrew G.",357950,2006-01-01T00:00:00,0.08,Portland State University,0.085638,Conterminous USA,G238213E44138N,OR,exists,10,10,0.0,glac_bound,5,5,None,252,0,235,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1957-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.78635186009461,44.1383275696929]}"
00110000000000003cb2,"Fountain, Andrew G.",357971,2006-01-01T00:00:00,0.09,Portland State University,0.095931,Conterminous USA,G238220E44110N,Eugene Glacier OR,exists,10,10,0.0,glac_bound,5,5,None,261,0,243,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1957-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.78045238669252,44.11019065331699]}"
00110000000000003d10,"Fountain, Andrew G.",358299,2006-01-01T00:00:00,0.78,Portland State University,0.799657,Conterminous USA,G238343E44072N,OR,exists,10,10,0.0,glac_bound,5,5,None,244,0,218,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1957-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.67035404370915,44.07339646960507]}"
00110000000000003d37,"Fountain, Andrew G.",358007,2006-01-01T00:00:00,0.38,Portland State University,0.382302,Conterminous USA,G238234E44096N,Lewis Glacier OR,exists,10,10,0.0,glac_bound,5,5,None,309,0,261,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1957-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.76690738518414,44.09507875856448]}"
00110000000000003e41,"Fountain, Andrew G.",357938,2006-01-01T00:00:00,0.13,Portland State University,0.138612,Conterminous USA,G238211E44159N,OR,exists,10,10,0.0,glac_bound,5,5,None,272,0,250,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1957-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.79023653512998,44.15988227858162]}"
00110000000000003ec8,"Fountain, Andrew G.",357953,2006-01-01T00:00:00,0.55,Portland State University,0.558473,Conterminous USA,G238217E44105N,Lost Creek Glacier OR,exists,10,10,0.0,glac_bound,5,5,None,284,0,228,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1957-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.78366277446484,44.107468598894734]}"
00110000000000003f37,"Fountain, Andrew G.",358010,2006-01-01T00:00:00,0.07,Portland State University,0.074265,Conterminous USA,G238232E44154N,OR,exists,10,10,0.0,glac_bound,5,5,None,240,0,231,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1957-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.7659691801903,44.15419879929861]}"
00110000000000003f41,"Fountain, Andrew G.",357925,2006-01-01T00:00:00,0.44,Portland State University,0.458609,Conterminous USA,G238210E44153N,Renfrew Glacier OR,exists,10,10,0.0,glac_bound,5,5,None,275,0,239,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1957-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.79204511925042,44.15508648251807]}"
00110000000000003fb6,"Fountain, Andrew G.",358168,2006-01-01T00:00:00,0.13,Portland State University,0.143176,Conterminous USA,G238293E44088N,OR,exists,10,10,0.0,glac_bound,5,5,None,244,0,221,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1957-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.70797629128303,44.08836517261768]}"
0011000000000000400d,"Fountain, Andrew G.",357973,2006-01-01T00:00:00,0.14,Portland State University,0.145459,Conterminous USA,G238221E44131N,OR,exists,10,10,0.0,glac_bound,5,5,None,235,0,221,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1957-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.7773244967477,44.1307208677533]}"
0011000000000000407b,"Fountain, Andrew G.",358155,2006-01-01T00:00:00,0.07,Portland State University,0.070585,Conterminous USA,G238290E44081N,OR,exists,10,10,0.0,glac_bound,5,5,None,240,0,225,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1957-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.70912260422921,44.08053620761705]}"
0011000000000000409a,"Fountain, Andrew G.",358069,2006-01-01T00:00:00,0.12,Portland State University,0.121084,Conterminous USA,G238248E44100N,OR,exists,10,10,0.0,glac_bound,5,5,None,265,0,222,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1957-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.74994248758111,44.100220147260536]}"
001100000000000040c6,"Fountain, Andrew G.",357964,2006-01-01T00:00:00,0.06,Portland State University,0.068799,Conterminous USA,G238218E44125N,OR,exists,10,10,0.0,glac_bound,5,5,None,239,0,228,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1957-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.78328351617307,44.125473322749784]}"
001100000000000040e0,"Fountain, Andrew G.",358232,2006-01-01T00:00:00,0.29,Portland State University,0.326189,Conterminous USA,G238318E44088N,OR,exists,10,10,0.0,glac_bound,5,5,None,248,0,227,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1957-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.68149626601857,44.08760455278681]}"
00110000000000004129,"Fountain, Andrew G.",358026,2006-01-01T00:00:00,0.1,Portland State University,0.103962,Conterminous USA,G238237E44164N,Thayer Glacier OR,exists,10,10,0.0,glac_bound,5,5,None,262,0,234,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1957-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.76380835428469,44.1636480850959]}"
0011000000000000412c,"Fountain, Andrew G.",358196,2006-01-01T00:00:00,0.15,Portland State University,0.15927,Conterminous USA,G238301E44079N,Crook Glacier OR,exists,10,10,0.0,glac_bound,5,5,None,268,0,243,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1957-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.69794038111641,44.07946209500847]}"
00110000000000004142,"Fountain, Andrew G.",358037,2006-01-01T00:00:00,0.24,Portland State University,0.250831,Conterminous USA,G238239E44089N,OR,exists,10,10,0.0,glac_bound,5,5,None,260,0,219,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1957-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.75738189552027,44.08842497675817]}"
00110000000000004164,"Fountain, Andrew G.",358008,2006-01-01T00:00:00,0.08,Portland State University,0.085527,Conterminous USA,G238232E44125N,OR,exists,10,10,0.0,glac_bound,5,5,None,227,0,220,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1957-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.7680038784336,44.12551125944354]}"
00110000000000004181,"Fountain, Andrew G.",357985,2006-01-01T00:00:00,0.14,Portland State University,0.144214,Conterminous USA,G238225E44173N,Linn Glacier OR,exists,10,10,0.0,glac_bound,5,5,None,272,0,234,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1957-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.77480907640442,44.17497185313546]}"
00110000000000004189,"Fountain, Andrew G.",358027,2006-01-01T00:00:00,1.18,Portland State University,1.27455,Conterminous USA,G238240E44107N,Prouty Glacier OR,exists,10,10,0.0,glac_bound,5,5,None,290,0,238,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1957-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.75906886587595,44.10667456103681]}"
0011000000000000419f,"Fountain, Andrew G.",357984,2006-01-01T00:00:00,0.8,Portland State University,0.807997,Conterminous USA,G238225E44152N,Hayden Glacier OR,exists,10,10,0.0,glac_bound,5,5,None,282,0,226,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1957-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.77476268139948,44.15211216914883]}"
001100000000000041c2,"Fountain, Andrew G.",357995,2006-01-01T00:00:00,0.21,Portland State University,0.210548,Conterminous USA,G238227E44117N,Skinner Glacier OR,exists,10,10,0.0,glac_bound,5,5,None,250,0,226,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1957-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.7730847730283,44.11638139969691]}"
00110000000000003a53,"Fountain, Andrew G.",358642,2006-01-01T00:00:00,0.06,Portland State University,0.060844,Conterminous USA,G238542E46521N,WA,exists,10,10,0.0,glac_bound,5,5,None,215,0,199,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1959-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.45724143205177,46.52022185150232]}"
00110000000000003d38,"Fountain, Andrew G.",358666,2006-01-01T00:00:00,0.15,Portland State University,0.180422,Conterminous USA,G238555E46533N,WA,exists,10,10,0.0,glac_bound,5,5,None,217,0,195,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1959-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.44817442804707,46.53270147435432]}"
00110000000000003d92,"Fountain, Andrew G.",358678,2006-01-01T00:00:00,0.09,Portland State University,0.101672,Conterminous USA,G238561E46519N,WA,exists,10,10,0.0,glac_bound,5,5,None,210,0,193,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1959-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-121.43990113042993,46.51919760403416]}"
